id	text	creation_time	user_loc
889482939993554944	NEW: #NB docs say risk of pot “lost” in talk of revenues, launch campaign stating “legalization doesnt make it safe” https://t.co/sVoDZcyhUA https://t.co/TNNz9FonpV	Mon Jul 24 13:50:33 +0000 2017	Ottawa, Ontario
889312522775482368	@Kris_Sacrebleu @THA_KZZA @ericgarland Is ridiculous.Most countries moving to legalize marijuana(incl :Canada:in July 2018).Trump,in so many ways,is trying to return to the 1950s	Mon Jul 24 02:33:22 +0000 2017	St John,New Brunswick,Canada
889271844292837376	Mountains, oceans, pretty girls and legal weed... Safe to say BC is pretty sweet https://t.co/ZRrO4w4522	Sun Jul 23 23:51:44 +0000 2017	Toronto
889261757553930240	When we do legalize pot Canada make the age of consent 21 we made a big mistake with alcohol at19	Sun Jul 23 23:11:39 +0000 2017	toronto
889102057315213312	:white_medium_star:️Into the weeds: Premiers discuss details surrounding cannabis legalization :fleur-de-lis::Canada::white_heavy_check_mark::women’s_room: #cdnpoli #polqc #cannabis :white_heavy_check_mark: https://t.co/lSBv4I0kip	Sun Jul 23 12:37:03 +0000 2017	Québec, Canada
889100949842792448	:white_medium_star:️:fleur-de-lis::Canada::white_heavy_check_mark::women’s_room: #cdnpoli #polqc @phcouillard @luciecharlebois Where will you buy legal #cannabis in Saskatchewan? https://t.co/Lf0xCB9eEa	Sun Jul 23 12:32:39 +0000 2017	Québec, Canada
888848109727395841	I don't care if you smoke pot, it should be legal. But when you light up in the middle of a crowd of people, you're an asshole.	Sat Jul 22 19:47:58 +0000 2017	Edmonton, Alberta
888833927737073666	@Anandamide_ZEN @CarymaRules Or anyone interested in producing/selling legal cannabis and future products and consumers who like to know about products. Lots of people.	Sat Jul 22 18:51:36 +0000 2017	Victoria BC
888829284302938112	Interesting: major objection 2 weed legalization is tools for determining weed intoxication not yet ready. How about prescription drugs?	Sat Jul 22 18:33:09 +0000 2017	Fredericton
888824765212794881	The badass, #nevergiveup superhero story of #WheelchairMan and his ride (move over, #Batmobile!) https://t.co/OSlruarA56 #superhero #comics	Sat Jul 22 18:15:12 +0000 2017	Vancouver
888812903192707073	@jrsy99 &amp; I don't think he's great. Kinder Morgan? Bad Electoral reform? Failed Indigenous policy? Failing Pot legal? Waiting Mmiw inquiry? Trying	Sat Jul 22 17:28:04 +0000 2017	Upper Swampland
888559997856231424	TorStar @judithtimson relates experience yet she learned nothing from it. Claims to support legalization,is utterly clueless about cannabis https://t.co/nrTQKfRUUK	Sat Jul 22 00:43:06 +0000 2017	Toronto, Ontario
888478241312329736	Florida teens laugh, film disabled man drowning instead of helping (video) https://t.co/nOH1s9wRgL. (yes, let's legalize pot)	Fri Jul 21 19:18:14 +0000 2017	Burnaby, BC
888221815440650240	Ontario :Canada: on track to setting 19 as minimum legal age for recreational pot https://t.co/VnW0OSTghx via @torontostar	Fri Jul 21 02:19:17 +0000 2017	Toronto, Canada
888097203717320706	Asked Scheer if agrees with Pallister that marijuana legalization amid NAFTA negos could hurt Canada. He says anything could (incl. Khadr?)	Thu Jul 20 18:04:08 +0000 2017	Ottawa, Ontario
888038338241986560	My interview with Saskatchewan @PremierBradWall on Canada's approach to #Nafta, pot legalization &amp; more https://t.co/RsVTCA8eG9 @BloombergCA	Thu Jul 20 14:10:13 +0000 2017	San Francisco, CA
888035535117090817	Justin Trudeau says the government is still aiming for July 2018 to legalize pot, as premiers ask for clarity… https://t.co/u72cuGxZF6	Thu Jul 20 13:59:05 +0000 2017	Ottawa, ON
887891398900559872	@Piefolk With Canada set to legalize marijuana next July, it can't hurt to learn a new lingo! Btw, I am born in 1960!	Thu Jul 20 04:26:20 +0000 2017	Ottawa, Canada
887836434610229248	Any Canadian pot #legalization plan must make amends for disproportionate criminalization of Black + Indigenous ppl. https://t.co/D2y6l5tzkM	Thu Jul 20 00:47:55 +0000 2017	Toronto, Ontario
887834611312492544	Premiers may request extension of July 2018 implementation date for #cannabis legalization https://t.co/jyugkj9Y3C	Thu Jul 20 00:40:41 +0000 2017	Vancouver, British Columbia
887781206498058240	#CompletelyCanadianCrimes Used to be weed production. Now practically legal. I know a few more insider nasty tricks. Ugh. #picardias	Wed Jul 19 21:08:28 +0000 2017	Tofino, BC, Part Deux
887780020839735296	@anastef62 @JustinTrudeau @melaniejoly @jyduclos @2017RDV Justin, how much legal marijuana will need to be sold to generate the $10.5 million in tax dollars you paid out to the murdering terrorist?	Wed Jul 19 21:03:45 +0000 2017	Canada
887763059652968448	Premiers want clarity on issues related to cannabis legalization. Will lobby for extension if feds don't address concerns in time	Wed Jul 19 19:56:21 +0000 2017	Toronto
887759006638505985	@JodieEmery WRONG AGAIN JODIE, CO car accidents went up 31% i year after POT legalization, THANKS FOR PLAYING SOFTBALL WITH @EvanLSolomon	Wed Jul 19 19:40:15 +0000 2017	somewhere in the cloud
887757579018948608	Protesters push for national health accord as premiers continue Edmonton meeting: https://t.co/UaZqQjX5hp #CoF2017 #ableg	Wed Jul 19 19:34:35 +0000 2017	Alberta, Canada
887726764532809728	So-called "Weed Wednesday" at premiers' conference in Yeg as prov./territorial leaders discuss legalization of rec… https://t.co/mEjPMcn8fI	Wed Jul 19 17:32:08 +0000 2017	Edmonton, AB
887675130180186113	Great Q&amp;A between Police and the Federal Government on Legalization of Cannabis at #CACP2017 https://t.co/rxiF3MoJwl	Wed Jul 19 14:06:57 +0000 2017	British Columbia
887508127003947009	Ontario/Canada already preparing the public on awareness of driving their vehicles while being high. Legalization of marijuana is almosthere	Wed Jul 19 03:03:21 +0000 2017	Brampton, Ontario
887503897325129729	@JohnTory What's wrong w/ a pot store in the same neighborhood/ retail area as a LCBO? You sure you support Legalization? #Topoli #cdnpoli	Wed Jul 19 02:46:32 +0000 2017	Hashtag city Planet Earth
887491292732817409	@Brian_Pallister You made an ass of yourself again. If you aren't ready to legalize pot, it's only because your greasy pals haven't figured out how to profit	Wed Jul 19 01:56:27 +0000 2017	Winnipeg
887453430868062213	Nope. My pot stocks need legalization so I can retire younger. https://t.co/zN8IdjsojN	Tue Jul 18 23:26:00 +0000 2017	Iqaluit, Nunavut
887438975572426752	@SarahPalinUSA Republicans blow so much smoke I wonder why they don't legalize pot?	Tue Jul 18 22:28:34 +0000 2017	Pennsylvania, USA
887407566183116800	Legalization can be done in 10 seconds by striking cannabis out of CDSA. Gov seizing control of our culture &amp; industry is the hold-up.	Tue Jul 18 20:23:45 +0000 2017	Toronto, Ontario
887401911250554880	Really interesting @mariedanielles story on First Nations groups looking to start up marijuana operations https://t.co/F7X4FiBpwf	Tue Jul 18 20:01:17 +0000 2017	Ottawa
887399433968766976	This to me is truly ridiculous. Legalization should be about acknowledging how ridiculous it was to demonize marijuana in the first place. https://t.co/nRWLTo5wLl	Tue Jul 18 19:51:26 +0000 2017	Halifax, Nova Scotia
887396388526534657	Oh my. https://t.co/hH3cYnoIVd	Tue Jul 18 19:39:20 +0000 2017	Hamilton, Ontario, Canada
887385447340670976	Canadian municipalities - can we just agree to postpone needless legal battles over dispensaries until the Cannabis Act passes?	Tue Jul 18 18:55:52 +0000 2017	Victoria BC
887330428415344640	@ us federal government Sessions want to talk pot laws away from states. Here in #Canada pot becomes legal in 2018.The law is passed already	Tue Jul 18 15:17:14 +0000 2017	Thorold, On. Canada
887323523655454720	@janetdirks Oh ignorance :face_with_rolling_eyes: Someone should let him know that people are already driving after consuming cannabis. Legalization won't lead to an increase.	Tue Jul 18 14:49:48 +0000 2017	Calgary #yyc #yyccentre
887302633891008512	Cannabis legalization will have a major impact on communities - get ready #Cdnplanners. #planning #marijuana https://t.co/1R107NCgfl	Tue Jul 18 13:26:47 +0000 2017	ottawa on
887295659791069184	On the @ToddShapiroShow yesterday I discussed the Online Cannabis Survey Ontario recently released. Check it! https://t.co/pjWQORZA0V	Tue Jul 18 12:59:05 +0000 2017	Toronto, Canada
887177956698836992	@jayjaybkk @newsclip Here in Canada the Government is trying to legalize Marijuana. What a awful thing to do.	Tue Jul 18 05:11:22 +0000 2017	Toronto, Ontario
887123675916283904	@L_Bell26 I have no issues with weed but rules are the rules man, should be legal. But to fail when you know you are getting tested is inexcusable	Tue Jul 18 01:35:40 +0000 2017	Vancouver, BC, Canada
886928196851167232	Seed capital? This is going way to far off the backs of cannabis patients without a voice looking for a simple legal seed or balm in 2017. https://t.co/xqECmAXkSF	Mon Jul 17 12:38:55 +0000 2017	Ontario, Canada
886921192724209672	US Court Ruling may put k9 Drug Dogs in tuff spot, Pot legal in some states so alert by dog not search grounds https://t.co/6xpNWxGq5T https://t.co/nyRN63DS1I	Mon Jul 17 12:11:05 +0000 2017	Toronto
886678159617347584	Dust-up over medical #cannabis at @calgarystampede points to legalization challenges #CalgaryStampede https://t.co/Ar8Kq4kZnQ	Sun Jul 16 20:05:21 +0000 2017	Canada
886615748197666817	And this story is surely only going to get more complicated once recreational cannabis is legal here in Canada. https://t.co/48fje9lhQs	Sun Jul 16 15:57:21 +0000 2017	Montréal, Québec
886358578298142720	Will @CMAJ etc. call for increase in legal drinking age or otherwise condemn alcohol use in the same manner it often does with #cannabis?	Sat Jul 15 22:55:27 +0000 2017	Vancouver, British Columbia
886348690264174592	Will @CMAJ etc. call for increase in legal drinking age or otherwise condemn alcohol use in the same manner it often does with #cannabis? https://t.co/E49JRpFeVn	Sat Jul 15 22:16:09 +0000 2017	Victoria BC
886229010279153664	D15 #authorconfession The day before the story my MC researched the environmental impact of legal Marijuana farms.	Sat Jul 15 14:20:36 +0000 2017	Edmonton~Treaty Six Territory
886225357334097920	Is #weed more #dangerous than #alcohol? #drinking #mariguana #cannabisculture #aa #legalize	Sat Jul 15 14:06:05 +0000 2017	Clarington, Ontario
886015639927885825	BC Cannabis culture go urge Premier Horgan to get legalization right! @DanaLarsen https://t.co/Dmo5sIwRWq	Sat Jul 15 00:12:44 +0000 2017	Toronto, Ontario
885962433751166980	Once Cannabis is legal I can't wait to see the Super Bowl commercials :face_with_tears_of_joy::face_with_tears_of_joy:	Fri Jul 14 20:41:19 +0000 2017	Edmonton, Alberta, Canada
885943197318467589	Trudeau Liberals will be re-elected w/ larger majority in '19-Jobs, economy,deft handling of Trump, legal marijuana,world stage;CDN voters :thumbs_up: https://t.co/4jnTgBQKLq	Fri Jul 14 19:24:52 +0000 2017	Toronto, Ontario
885936113508134913	The Ministry of Attorney General want Ontarians thoughts https://t.co/1CJtMU0N9z	Fri Jul 14 18:56:44 +0000 2017	Ontario, Canada
885915513985150976	@Ontariolandlords- ok with pot smoking in units? Drifting smoke? Not in my basement! Govt survey https://t.co/cICumtOct5	Fri Jul 14 17:34:52 +0000 2017	Ontario, Canada
885903620247621634	Thank you at @BTMontreal for having me join your Morning Cannabis Panel #WomenInWeed https://t.co/aPHuwCmiz6 https://t.co/KnnqSHbqVj	Fri Jul 14 16:47:37 +0000 2017	Toronto, Ontario
885830430729154560	Cuomo signs $10M for hemp, as Ontario prepares for #cannabis #legalization https://t.co/eHoOQgWDtU :white_medium_star:️:fleur-de-lis::Canada::white_heavy_check_mark::women’s_room: #cdnpoli #polqc @luciecharlebois	Fri Jul 14 11:56:47 +0000 2017	Québec, Canada
885713826670194692	We literally voted in a hot guy who said that he legalize pot	Fri Jul 14 04:13:26 +0000 2017	Québec, Canada
885666423439212545	My friend just told me Trudeau plans to legalize marijuana as a consumer product nationwide within the next year :loudly_crying_face::folded_hands: https://t.co/UyiPDlQifr	Fri Jul 14 01:05:04 +0000 2017	Québec, Canada
885597902680281088	Provide feedback to the Ontario government on the provincial approach to cannabis legalization by July 31. https://t.co/dkoTxGsb41	Thu Jul 13 20:32:48 +0000 2017	Lakeshore, Ontario
885537466341576708	Help shape policy - fill out Ontario's marijuana legalisation survey here: https://t.co/hGOuTwnDeL #onpoli #cdnpoli	Thu Jul 13 16:32:39 +0000 2017	Ottawa, Canada
885482670221914112	Questions from the audience include the legalization of marijuana, give feedback at https://t.co/R2hJTlvTx5 #AGINOAKVILLE #OCC https://t.co/kFbyAPBrFt	Thu Jul 13 12:54:54 +0000 2017	Oakville, Ontario, Canada
885480717781807105	Sorry folks wrong link, try this one: https://t.co/1KEnwwJdBR	Thu Jul 13 12:47:09 +0000 2017	Toronto, Ontario
885284269274394624	Ontario is seeking public input on Cannabis legalization, get your submissions in by July 31 #Cannabis #Legalization https://t.co/YrO0U74s7u	Wed Jul 12 23:46:32 +0000 2017	Toronto, Ontario
885272854471770112	Ontario's Cannabis Consultation, open now! Make sure you get yours in before July 31. https://t.co/lVmbF6D9So	Wed Jul 12 23:01:10 +0000 2017	Kitchener, Ontario
885232157052063748	Ontario is seeking public input on federal plan to legalize cannabis #onhealth #cdnhealth #cannabis https://t.co/DB3ZMb0LLT via @ONgov	Wed Jul 12 20:19:27 +0000 2017	Toronto, ON
885198559989182464	Help @ONgov develop an approach to the cannabis legalization. To participate, visit https://t.co/pFjQ7G77yD before July 31 #onpoli https://t.co/In1BepGmYp	Wed Jul 12 18:05:57 +0000 2017	206 - 250 boul. Centrum Blvd.
885158596211814405	The Ontario government wants to know how you think cannabis should be regulated and distributed in the province: https://t.co/QX4kdg3BFm	Wed Jul 12 15:27:09 +0000 2017	Toronto, Ontario
885150585804251139	It's important for everyone to feel they have been heard on this important topic. Online survey. https://t.co/tlVJatwgUg @OACPOfficial https://t.co/hdD3a82w2E	Wed Jul 12 14:55:19 +0000 2017	Halton Region, ON
884976126799597573	How will Canada's schools handle pot legalization? https://t.co/khnc0uRxZG	Wed Jul 12 03:22:05 +0000 2017	Iqaluit, Nunavut, Canada
884918546081370112	Expert Incite into the legalization of Marijuana. #canabis 101 by 420 Clinic. Here to learn as an Elected Official https://t.co/69sQv236cH	Tue Jul 11 23:33:17 +0000 2017	Chestermere, Alberta
884892951368708096	WEED SHOULD BE LEGAL BUT PEOPLE WHO BASE THEIR ENTIRE PERSONALITY AROUND THE FACT THAT THEY SMOKE WEED SHOULD BE SHOT INTO THE SUN #420	Tue Jul 11 21:51:34 +0000 2017	Vancouver, British Columbia
884811287569485824	Dispensaries make communities safer (reduce crime) and legal cannabis hasn't led to either more traffic deaths or increased consumption. https://t.co/xiTaIki6u0	Tue Jul 11 16:27:04 +0000 2017	Victoria BC
884599093997293569	Next election, remember @JustinTrudeau continued to give #weed smokers criminal records. Eleven months away from legalization. #cdnpoli	Tue Jul 11 02:23:53 +0000 2017	Hashtag city Planet Earth
